source_file,user_id,date,time,datetime,direction,contact,phone,type,transaction_type,amount,currency,content,status
raw_user_08.csv,user_08,2025-07-30,18:01:56,2025-07-30 18:01:56,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-30 18:01:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 304 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13434787484. ID de transaction externe : 6589611660130026325. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-07-31,03:08:27,2025-07-31 03:08:27,received,MobileMoney,MobileMoney,SMS,transfer,200.0,XAF,"Une transaction de 200 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-31 03:08:17. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 104 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13438371445. ID de transaction externe : 6491917450850374796. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-01,09:21:43,2025-08-01 09:21:43,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-01 09:21:43. Message de l'expediteur:. Votre nouveau solde est de 604 FCFA. Frais: 0 XAF. Transaction ID: 13451717680. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-01,09:25:30,2025-08-01 09:25:30,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-01 09:25:25. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 104 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13451759267. ID de transaction externe : 7453244561890936735. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-02,17:52:48,2025-08-02 17:52:48,received,MobileMoney,MobileMoney,SMS,transfer,99.0,XAF,"Une transaction de 99 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-02 17:52:42. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13469419970. ID de transaction externe : 7408845503157388762. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-03,13:01:14,2025-08-03 13:01:14,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de ANICETTE TEDONGMO (237670886954 ANICETTE TEDONGMO EPSE FOUOMATIO) sur votre compte Mobile Money 2025-08-03 13:01:12. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13477279204. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-03,13:01:36,2025-08-03 13:01:36,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-03 13:01:33. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13477280197. ID de transaction externe : 3124975951844118892. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-05,11:43:55,2025-08-05 11:43:55,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-05 11:43:55. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13499200823.,success
raw_user_08.csv,user_08,2025-08-05,11:45:50,2025-08-05 11:45:50,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-05 11:45:46. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13499219894. ID de transaction externe : 826628323123459812. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-06,20:33:44,2025-08-06 20:33:44,received,MobileMoney,MobileMoney,SMS,receive,700.0,XAF,Vous avez recu 700 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-06 20:33:19. Message de l'expéditeur: q. Votre nouveau solde: 705 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13517156983.,success
raw_user_08.csv,user_08,2025-08-06,20:35:35,2025-08-06 20:35:35,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-06 20:35:34. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 205 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13517181513. ID de transaction externe : 7134566975902136667. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-07,01:09:33,2025-08-07 01:09:33,received,MobileMoney,MobileMoney,SMS,transfer,200.0,XAF,"Une transaction de 200 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-07 01:09:25. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13518581680. ID de transaction externe : 427881278591279941. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-08,10:05:11,2025-08-08 10:05:11,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-08 10:05:10. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13532184671. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-08,10:06:01,2025-08-08 10:06:01,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-08 10:05:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13532190084. ID de transaction externe : 4983174529570253532. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-09,20:28:48,2025-08-09 20:28:48,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-09 20:28:46. Message de l'expéditeur: q. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13551325974.,success
raw_user_08.csv,user_08,2025-08-11,04:32:19,2025-08-11 04:32:19,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-11 04:32:15. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13563996685.,success
raw_user_08.csv,user_08,2025-08-11,04:33:17,2025-08-11 04:33:17,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-11 04:33:16. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13563997561. ID de transaction externe : 4052191856386482956. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-12,15:37:28,2025-08-12 15:37:28,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de NADINE MAGNOUPA THIO (237674984316 ELIE MBOU) sur votre compte Mobile Money 2025-08-12 15:37:27. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13581349914. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-12,15:38:52,2025-08-12 15:38:52,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-12 15:38:47. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13581361516. ID de transaction externe : 378544130228735189. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-13,14:28:46,2025-08-13 14:28:46,received,MobileMoney,MobileMoney,SMS,airtime,17.0,XAF,Current balance: 17 FCFA ; Available balance: 17 FCFA ; Airtime  balance: 0 FCFA ; MTN MoMo Gift Balance: 0.,success
raw_user_08.csv,user_08,2025-08-13,14:31:38,2025-08-13 14:31:38,received,MobileMoney,MobileMoney,SMS,receive,250.0,XAF,You have received 250 XAF from Refer_ Refer_NextGen (Refer_NextGen) on your mobile money account at 2025-08-13 14:31:36. Message from sender: . Your new balance:267 XAF. Financial Transaction Id: 13592589854.,success
raw_user_08.csv,user_08,2025-08-13,20:16:44,2025-08-13 20:16:44,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-13 20:16:42. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13597175888. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-13,20:17:33,2025-08-13 20:17:33,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-13 20:17:32. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13597184387. ID de transaction externe : 6013253123420421679. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-15,15:48:12,2025-08-15 15:48:12,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-15 15:47:36. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13616816924.,success
raw_user_08.csv,user_08,2025-08-15,15:56:49,2025-08-15 15:56:49,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-15 15:56:45. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13616921827. ID de transaction externe : 2349330218112528104. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-18,10:08:58,2025-08-18 10:08:58,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,"Vous avez recu 500 XAF de AIMEE CECILE ABANGBENOGO (237652171730 AIMEE CECILE ABANGBENOGO) sur votre compte Mobile Money 2025-08-18 10:08:57. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13648220510. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-18,10:10:16,2025-08-18 10:10:16,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-18 10:10:10. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13648230543. ID de transaction externe : 5425624378286546710. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-18,20:43:27,2025-08-18 20:43:27,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de MARTINE THEOLORE OKOO MBALLA (237674302695) sur votre compte mobile money à 2025-08-18 20:43:26. Message de l'expéditeur: . Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13655733041.,success
raw_user_08.csv,user_08,2025-08-18,20:45:13,2025-08-18 20:45:13,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-18 20:45:09. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13655751112. ID de transaction externe : 7433599797002856163. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",success
raw_user_08.csv,user_08,2025-08-20,08:19:21,2025-08-20 08:19:21,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de CHARLOTTE CLAIRE KENMOGNE (237677618429 CHARLOTTE CLAIRE KENMOGNE) sur votre compte Mobile Money 2025-08-20 08:19:19. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13669794464. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-20,08:21:16,2025-08-20 08:21:16,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-20 08:21:08. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13669810619. ID de transaction externe : 8162058743671994671. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-20,18:43:39,2025-08-20 18:43:39,received,MobileMoney,MobileMoney,SMS,receive,1100.0,XAF,Vous avez recu 1100 XAF de NIQUITA NGWAMULAH SIRI (237654921123) sur votre compte mobile money à 2025-08-20 18:43:36. Message de l'expéditeur: 000. Votre nouveau solde: 1105 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13676959710.,success
raw_user_08.csv,user_08,2025-08-20,19:45:40,2025-08-20 19:45:40,received,MobileMoney,MobileMoney,SMS,withdraw,1000.0,XAF,Vous avez effectue avec succes le retrait de 1000 FCFA de votre compte mobile money  chez SEVERIN CARLOS TSAGUE le 2025-08-20 19:45:32. Votre nouveau solde est de:51 FCFA. Transaction Id: 13677857463. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-21,09:55:25,2025-08-21 09:55:25,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-21 09:55:16. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 51 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13682068364. ID de transaction externe : 6097423546268596728. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-21,09:57:02,2025-08-21 09:57:02,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-21 09:54:45. Message de l'expediteur:. Votre nouveau solde est de 551 FCFA. Frais: 0 XAF. Transaction ID: 13682066309. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-22,07:36:45,2025-08-22 07:36:45,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de CHARLOTTE CLAIRE KENMOGNE (237677618429 CHARLOTTE CLAIRE KENMOGNE) sur votre compte Mobile Money 2025-08-22 07:36:45. Message de l'expediteur:. Votre nouveau solde est de 551 FCFA. Frais: 0 XAF. Transaction ID: 13691951894. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-22,07:38:38,2025-08-22 07:38:38,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-22 07:38:36. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 51 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13691964523. ID de transaction externe : 6158769366778148508. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-23,20:03:11,2025-08-23 20:03:11,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-23 20:03:06. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 51 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13712743898. ID de transaction externe : 1160387084195496747. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-25,20:04:08,2025-08-25 20:04:08,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de CHARLOTTE CLAIRE KENMOGNE (237677618429 CHARLOTTE CLAIRE KENMOGNE) sur votre compte Mobile Money 2025-08-25 20:04:08. Message de l'expediteur:. Votre nouveau solde est de 551 FCFA. Frais: 0 XAF. Transaction ID: 13735933417. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-25,20:05:33,2025-08-25 20:05:33,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-25 20:05:26. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 51 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13735946617. ID de transaction externe : 5151209241972603444. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-27,08:01:23,2025-08-27 08:01:23,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-27 08:01:18. Message de l'expéditeur: 1. Votre nouveau solde: 551 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13750558372.,success
raw_user_08.csv,user_08,2025-08-27,08:07:20,2025-08-27 08:07:20,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-27 08:07:14. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 51 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13750617249. ID de transaction externe : 1959950395832012185. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-28,16:13:46,2025-08-28 16:13:46,received,MobileMoney,MobileMoney,SMS,payment,50.0,XAF,"Votre paiement de 50 XAF a MTNC BUNDLES_FORFAITS a ete effectue le 2025-08-28 16:13:30. Votre nouveau solde: 1 XAF. Frais: 0 XAF. Message: -. Transaction Id: 13768008654. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 50,500 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-29,11:15:30,2025-08-29 11:15:30,received,MobileMoney,MobileMoney,SMS,receive,2100.0,XAF,Vous avez recu 2100 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-29 11:15:29. Message de l'expéditeur: 1. Votre nouveau solde: 2101 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13777105378.,success
raw_user_08.csv,user_08,2025-08-29,11:22:29,2025-08-29 11:22:29,received,MobileMoney,MobileMoney,SMS,withdraw,2000.0,XAF,Vous avez effectue avec succes le retrait de 2000 FCFA de votre compte mobile money  chez  le 2025-08-29 11:22:19. Votre nouveau solde est de:47 FCFA. Transaction Id: 13777186280. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-29,20:02:18,2025-08-29 20:02:18,received,MobileMoney,MobileMoney,SMS,receive,1000.0,XAF,Vous avez recu 1000 XAF de MAFFA DADJIO CELIMENE MOBILE WALLET (237677489714 ) sur votre compte Mobile Money 2025-08-29 20:02:15. Message de l'expediteur:. Votre nouveau solde est de 1047 FCFA. Frais: 0 XAF. Transaction ID: 13783814588. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
